% Model,SimpleTrap.mph
% Version,COMSOL 5.6.0.280
% Date,"Jul 5 2023, 23:04"
% Dimension,3
% Nodes,1025
% Expressions,2
% Description,"Electric potential, Electric field norm"
% Length unit,µm
% x,y,z,esbe.V (V),esbe.normE (V/m)
-199.99999999999997,0,3,0.025776043441098365,5979.9092348845525
-199.80449657869013,0,3,0.02577237801722669,5981.130649712072
-199.41348973607032,0,3,0.02576631404148154,5982.350228999345
-199.02248289345061,0,3,0.025762285594548948,5981.872606441801
-198.6314760508308,0,3,0.025760499970019432,5979.673289878737
-198.24046920821115,0,3,0.025760945880446084,5975.758785786976
-197.84946236559136,0,3,0.0257633845604439,5970.192295760966
-197.45845552297166,0,3,0.02576731371352947,5963.172455496569
-197.06744868035184,0,3,0.025771932155569832,5955.124900049593
-196.67644183773217,0,3,0.025776143493716597,5946.756193409574
-196.28543499511235,0,3,0.02577863075190609,5939.030159277942
-195.89442815249262,0,3,0.025778013147344264,5933.051569912099
-195.50342130987283,0,3,0.025773069111852717,5929.871553669504
-195.1124144672532,0,3,0.02576298531493705,5930.254859409292
-194.7214076246334,0,3,0.0257475769848651,5934.465807045346
-194.3304007820137,0,3,0.025727423800071564,5942.132993144555
-193.93939393939388,0,3,0.025703878272713032,5952.239457637771
-193.54838709677415,0,3,0.02567912501673615,5963.248869801104
-193.15738025415436,0,3,0.025655102328240448,5973.387993042713
-192.76637341153472,0,3,0.025634375191737474,5980.9229728968585
-192.3753665689149,0,3,0.025618903168347334,5984.4999860197395
-191.9843597262952,0,3,0.025609926212915288,5983.372158080815
-191.59335288367538,0,3,0.025607753895612442,5977.516414637364
-191.20234604105568,0,3,0.025611718151662702,5967.621587295012
-190.81133919843583,0,3,0.025620296863398034,5954.959990656258
-190.4203323558162,0,3,0.025631380669881396,5941.168199446782
-190.0293255131964,0,3,0.025642628080847593,5927.972102798196
-189.63831867057672,0,3,0.025651839428484646,5916.901017183916
-189.24731182795693,0,3,0.025657280472546548,5909.043208714164
-188.85630498533723,0,3,0.025657900585573865,5904.893054638253
-188.46529814271742,0,3,0.025653414825690835,5904.322669617903
-188.07429130009768,0,3,0.02564424854601656,5906.680055709316
-187.6832844574779,0,3,0.02563137132330577,5910.98147563613
-187.29227761485825,0,3,0.025615457227379,5916.071256298114
-186.90127077223843,0,3,0.02559940270621093,5921.09946510279
-186.51026392961876,0,3,0.025583532526742045,5925.250386668499
-186.11925708699894,0,3,0.025568851363486814,5928.044745826313
-185.7282502443792,0,3,0.02555608041114149,5929.234712739191
-185.33724340175942,0,3,0.025545668188840395,5928.7202373860955
-184.94623655913978,0,3,0.02553782272205868,5926.470032336321
-184.55522971652,0,3,0.02553253121358315,5922.488157439901
-184.1642228739003,0,3,0.0255295492660466,5916.843607143791
-183.77321603128047,0,3,0.02552836581371025,5909.748554718926
-183.38220918866074,0,3,0.02552817145192368,5901.645000885431
-182.99120234604095,0,3,0.025527867134865753,5893.251205508815
-182.6001955034213,0,3,0.0255261431290906,5885.530822761478
-182.2091886608015,0,3,0.02552163755572126,5879.572388546121
-181.8181818181818,0,3,0.025513157578830423,5876.395057996911
-181.42717497556202,0,3,0.02549992306813295,5876.720815664085
-181.03616813294232,0,3,0.02548174726202594,5880.784677104265
-180.64516129032248,0,3,0.025459268004136407,5888.147943714176
-180.25415444770283,0,3,0.025433818922100476,5897.788544828106
-179.86314760508304,0,3,0.02540735581171659,5908.182433336933
-179.47214076246334,0,3,0.0253821701543947,5917.574314980421
-179.08113391984352,0,3,0.025360530485895275,5924.292860404976
-178.69012707722385,0,3,0.025344305896865205,5927.051057868846
-178.29912023460403,0,3,0.02533464671120303,5925.166893537086
-177.9081133919843,0,3,0.025331786815740984,5918.666545593393
-177.5171065493645,0,3,0.02533500628959004,5908.262681044078
-177.12609970674487,0,3,0.02534275915116549,5895.222261487115
-176.73509286412505,0,3,0.02535293774869493,5881.149965004818
-176.34408602150538,0,3,0.02536321975817847,5867.72112268524
-175.95307917888556,0,3,0.025371430492413916,5856.406853887686
-175.56207233626583,0,3,0.025375854009482432,5848.241405884392
-175.17106549364604,0,3,0.025375440439150646,5843.679748316775
-174.7800586510264,0,3,0.025370851980321532,5842.56809751599
-174.38905180840658,0,3,0.025362264464875592,5844.272228537617
-173.9980449657869,0,3,0.025349972379871716,5847.831311864857
-173.60703812316706,0,3,0.025335240659989225,5852.199162158222
-173.21603128054736,0,3,0.025319402551028894,5856.433567275655
-172.82502443792757,0,3,0.025303674368443246,5859.817489057071
-172.43401759530792,0,3,0.025289040004117747,5861.892228222125
-172.04301075268813,0,3,0.025276207825105104,5862.416468123117
-171.65200391006843,0,3,0.025265619720565777,5861.287516464461
-171.2609970674486,0,3,0.025257479208862288,5858.469994993569
-170.86999022482894,0,3,0.02525176736294485,5853.969337007349
-170.47898338220912,0,3,0.02524823099025436,5847.864228668192
-170.08797653958945,0,3,0.02524635025956176,5840.382155146288
-169.69696969696963,0,3,0.025245312671875214,5831.978784428049
-169.30596285434996,0,3,0.02524402806623792,5823.37556107902
-168.91495601173017,0,3,0.02524121177787375,5815.522024654461
-168.52394916911047,0,3,0.025235926130316805,5809.4543099009625
-168.13294232649065,0,3,0.025226254847465615,5806.180814792373
-167.74193548387092,0,3,0.025211867148531325,5806.3467877786425
-167.35092864125113,0,3,0.02519265265157382,5810.118479279172
-166.95992179863148,0,3,0.025169233392793686,5817.0503320701
-166.56891495601167,0,3,0.02514295582773235,5826.095137076944
-166.177908113392,0,3,0.025115743951514502,5835.749689224042
-165.78690127077218,0,3,0.025089828862828636,5844.310267212807
-165.39589442815245,0,3,0.025067399852132452,5850.179460044396
-165.00488758553266,0,3,0.02505024318993014,5852.152196171613
-164.613880742913,0,3,0.025039440584883832,5849.619705248825
-164.22287390029322,0,3,0.025035187680534143,5842.657963908428
-163.83186705767352,0,3,0.025036767400229226,5831.996723751627
-163.4408602150537,0,3,0.025042680611132767,5818.885141544022
-163.049853372434,0,3,0.025050905386689318,5804.879803346306
-162.65884652981418,0,3,0.025059232509482707,5791.587406294755
-162.26783968719454,0,3,0.025066429450973662,5780.342879977601
-161.87683284457472,0,3,0.025069355793790604,5772.237147453103
-161.48582600195505,0,3,0.025067798646602607,5767.603559261074
-161.09481915933526,0,3,0.02506153107560738,5766.268056558239
-160.70381231671556,0,3,0.025050981858350974,5767.584291295745
-160.31280547409574,0,3,0.02503707508752881,5770.619021583974
-159.92179863147598,0,3,0.025021015778378716,5774.36426353059
-159.5307917888562,0,3,0.02500407311349237,5777.918646219389
-159.13978494623655,0,3,0.024987405142723268,5780.597631554841
-158.74877810361676,0,3,0.024971949884861677,5781.960187797362
-158.35777126099705,0,3,0.02495838393275404,5781.767622365253
-157.96676441837724,0,3,0.024947128610490865,5779.910377640649
-157.5757575757575,0,3,0.024938372611949686,5776.345377729538
-157.18475073313772,0,3,0.024932082819346793,5771.077405854815
-156.79374389051807,0,3,0.02492799039088807,5764.1950491766775
-156.40273704789826,0,3,0.02492556053341667,5755.94361223671
-156.01173020527858,0,3,0.024923684650600658,5746.8251369802565
-155.62072336265877,0,3,0.024921840924933228,5737.51354074212
-155.22971652003906,0,3,0.02491848646189182,5728.976065533754
-154.83870967741925,0,3,0.024912338829378808,5722.237716003647
-154.4477028347996,0,3,0.024902307782661046,5718.22121583027
-154.0566959921798,0,3,0.02488771973593845,5717.536667211239
-153.6656891495601,0,3,0.024868506124506307,5720.2999925260765
-153.2746823069403,0,3,0.02484530663251118,5726.033350215197
-152.88367546432062,0,3,0.02481945138981992,5733.686488101565
-152.4926686217008,0,3,0.024792809856340234,5741.78837716832
