% Model,SimpleTrap.mph
% Version,COMSOL 5.6.0.280
% Date,"Jul 5 2023, 23:04"
% Dimension,3
% Nodes,1025
% Expressions,2
% Description,"Electric potential, Electric field norm"
% Length unit,µm
% x,y,z,esbe.V (V),esbe.normE (V/m)
-199.99999999999997,0,3,0.0015306506603957387,359.24232985680163
-199.80449657869013,0,3,0.0015326278625905848,359.9313364550703
-199.41348973607032,0,3,0.0015367310157520953,361.229828641087
-199.02248289345061,0,3,0.001541057343023097,362.4131114329451
-198.6314760508308,0,3,0.00154562150609915,363.47603530898874
-198.24046920821115,0,3,0.00155042263228841,364.4166367252243
-197.84946236559136,0,3,0.0015554443551644061,365.2358848250861
-197.45845552297166,0,3,0.0015606527130223348,365.94155719157357
-197.06744868035184,0,3,0.0015659934544399049,366.55441365337373
-196.67644183773217,0,3,0.001571391312583487,367.11353033479065
-196.28543499511235,0,3,0.0015767536990754435,367.67763524254576
-195.89442815249262,0,3,0.0015819800800244421,368.32041133050785
-195.50342130987283,0,3,0.0015869764809405126,369.1195483661812
-195.1124144672532,0,3,0.0015916727400790516,370.14135610612703
-194.7214076246334,0,3,0.0015960388495905855,371.4245074149733
-194.3304007820137,0,3,0.0016000963563425393,372.96738039321855
-193.93939393939388,0,3,0.0016039214593089445,374.7230096990277
-193.54838709677415,0,3,0.0016076560658763832,376.6032705276606
-193.15738025415436,0,3,0.0016114178517744977,378.49472497768795
-192.76637341153472,0,3,0.0016153879604342948,380.2752016541336
-192.3753665689149,0,3,0.001619708404902144,381.8370497786013
-191.9843597262952,0,3,0.0016244771079760743,383.1047430259294
-191.59335288367538,0,3,0.0016297306200044135,384.04711483389144
-191.20234604105568,0,3,0.001635437361382889,384.682249482653
-190.81133919843583,0,3,0.0016415026985718995,385.0746425552818
-190.4203323558162,0,3,0.00164778483543657,385.32488833057147
-190.0293255131964,0,3,0.0016541183930393558,385.55300645923154
-189.63831867057672,0,3,0.001660341077287633,385.8779112951197
-189.24731182795693,0,3,0.0016663183297738826,386.3970031889246
-188.85630498533723,0,3,0.0016719614689333015,387.1704758274354
-188.46529814271742,0,3,0.0016772364178478409,388.214014410182
-188.07429130009768,0,3,0.0016821622771577933,389.5012478029855
-187.6832844574779,0,3,0.0016868011964470018,390.9745003997721
-187.29227761485825,0,3,0.001691282572732219,392.55899885430705
-186.90127077223843,0,3,0.0016956248059629012,394.18324884614566
-186.51026392961876,0,3,0.0016999644810276751,395.78349246665744
-186.11925708699894,0,3,0.0017043808495235029,397.3147291409586
-185.7282502443792,0,3,0.0017089332266509941,398.7493884413574
-185.33724340175942,0,3,0.0017136607662404449,400.07300423878434
-184.94623655913978,0,3,0.0017185844279839014,401.27860936974633
-184.55522971652,0,3,0.001723708579366344,402.3630615953312
-184.1642228739003,0,3,0.0017290205866441139,403.32739964571033
-183.77321603128047,0,3,0.0017344884326889057,404.1812422743787
-183.38220918866074,0,3,0.0017400580991321574,404.9491128251163
-182.99120234604095,0,3,0.0017456533883839576,405.6753766561048
-182.6001955034213,0,3,0.0017511806171919267,406.4246456169946
-182.2091886608015,0,3,0.0017565392856863128,407.2758046945759
-181.8181818181818,0,3,0.0017616379130609965,408.3097336828883
-181.42717497556202,0,3,0.001766412371832081,409.5928448794911
-181.03616813294232,0,3,0.0017708337319846737,411.1615373796428
-180.64516129032248,0,3,0.0017749535145515716,413.00468732353744
-180.25415444770283,0,3,0.001778857112438353,415.0667839174677
-179.86314760508304,0,3,0.0017826865314698945,417.249316794224
-179.47214076246334,0,3,0.0017866139906157954,419.4275130939132
-179.08113391984352,0,3,0.0017908158333773527,421.4717356564462
-178.69012707722385,0,3,0.0017954439392482016,423.2697770027615
-178.29912023460403,0,3,0.0018006001523442347,424.7455175199077
-177.9081133919843,0,3,0.0018063187393045233,425.87099570481126
-177.5171065493645,0,3,0.0018125602899017124,426.67062476281774
-177.12609970674487,0,3,0.00181921820484703,427.2173579068104
-176.73509286412505,0,3,0.0018261364738236113,427.62120201645484
-176.34408602150538,0,3,0.0018331352923899157,428.0112945604201
-175.95307917888556,0,3,0.0018400395994545458,428.5141688410227
-175.56207233626583,0,3,0.0018467051562465926,429.2323680049387
-175.17106549364604,0,3,0.0018530374772151772,430.2282102352343
-174.7800586510264,0,3,0.0018589887397625748,431.5165375669641
-174.38905180840658,0,3,0.001864581853190759,433.0676636924835
-173.9980449657869,0,3,0.0018698897296574963,434.8192250365122
-173.60703812316706,0,3,0.0018750056756356038,436.692479198623
-173.21603128054736,0,3,0.0018800329875526631,438.6087229728415
-172.82502443792757,0,3,0.0018850689995456244,440.5016759688081
-172.43401759530792,0,3,0.0018901942513407004,442.32365942238533
-172.04301075268813,0,3,0.0018954675395175978,444.0454967979274
-171.65200391006843,0,3,0.0019009257004915991,445.6520007857435
-171.2609970674486,0,3,0.0019065856697495958,447.1362039239073
-170.86999022482894,0,3,0.001912446152670979,448.4956660056955
-170.47898338220912,0,3,0.00191848722929796,449.7330000903593
-170.08797653958945,0,3,0.0019246679891110185,450.86056451764614
-169.69696969696963,0,3,0.0019309240585640855,451.9070496001186
-169.30596285434996,0,3,0.0019371678381810264,452.9224614834977
-168.91495601173017,0,3,0.0019432939806073163,453.97819951824283
-168.52394916911047,0,3,0.0019492270068702175,455.15887282534976
-168.13294232649065,0,3,0.001954794352040272,456.55454980354665
-167.74193548387092,0,3,0.001959964384023338,458.2340872070954
-167.35092864125113,0,3,0.0019647176396847803,460.2328264241727
-166.95992179863148,0,3,0.001969095886291534,462.5377597749257
-166.56891495601167,0,3,0.001973203995170837,465.08346642882844
-166.177908113392,0,3,0.001977200005241291,467.75943195634943
-165.78690127077218,0,3,0.0019812741114644122,470.4275703060691
-165.39589442815245,0,3,0.001985619902706089,472.94583608735985
-165.00488758553266,0,3,0.0019904031057786558,475.19246047002093
-164.613880742913,0,3,0.0019957338341879925,477.0859474941237
-164.22287390029322,0,3,0.002001647719815769,478.5978069272504
-163.83186705767352,0,3,0.0020080995480785836,479.7568228744733
-163.4408602150537,0,3,0.0020149705865959945,480.64469710200785
-163.049853372434,0,3,0.0020220881987072885,481.38342310148164
-162.65884652981418,0,3,0.002029254017857836,482.11558989794173
-162.26783968719454,0,3,0.002036328304587923,482.9834443413272
-161.87683284457472,0,3,0.002043046610121841,484.09434133347463
-161.48582600195505,0,3,0.0020493586775665795,485.51772305499327
-161.09481915933526,0,3,0.002055226109223313,487.2684552402161
-160.70381231671556,0,3,0.0020606729974342684,489.3124456058192
-160.31280547409574,0,3,0.002065773487131258,491.57980427641104
-159.92179863147598,0,3,0.0020706330540849445,493.9830194122293
-159.5307917888562,0,3,0.0020753681934954638,496.4348935213429
-159.13978494623655,0,3,0.0020800888351841422,498.86195540458215
-158.74877810361676,0,3,0.002084886350894294,501.21108809613713
-158.35777126099705,0,3,0.0020898279483514883,503.4494229733405
-157.96676441837724,0,3,0.002094956184301758,505.5595911383187
-157.5757575757575,0,3,0.0021002909456196836,507.53374543250834
-157.18475073313772,0,3,0.002105831052823582,509.36988952702615
-156.79374389051807,0,3,0.0021115537329224757,511.0727198921308
-156.40273704789826,0,3,0.0021174121359833625,512.6588124470364
