% Model,SimpleTrap.mph
% Version,COMSOL 5.6.0.280
% Date,"Jul 4 2023, 00:28"
% Dimension,3
% Nodes,1025
% Expressions,2
% Description,"Electric potential, Electric field norm"
% Length unit,µm
% x,y,z,esbe.V (V),esbe.normE (V/m)
-199.99999999999997,0,3,0.0015306773995054333,359.2403672858367
-199.80449657869013,0,3,0.0015326540132986543,359.9293985010108
-199.41348973607032,0,3,0.0015367559774745647,361.227940692197
-199.02248289345061,0,3,0.0015410810996661388,362.4112748719246
-198.6314760508308,0,3,0.0015456440418838103,363.4742518696978
-198.24046920821115,0,3,0.0015504439318849714,364.4149084582747
-197.84946236559136,0,3,0.0015554644038177808,365.2342141070788
-197.45845552297166,0,3,0.0015606714966838976,365.9399467374052
-197.06744868035184,0,3,0.0015660109599114095,366.55286647898265
-196.67644183773217,0,3,0.0015714075276642018,367.11204962765595
-196.28543499511235,0,3,0.0015767686126883186,367.67622412468995
-195.89442815249262,0,3,0.0015819936822923089,368.31907253436754
-195.50342130987283,0,3,0.0015869887631866633,369.11828387811676
-195.1124144672532,0,3,0.0015916836947431363,370.1401668566649
-194.7214076246334,0,3,0.0015960484700652767,371.42339310044866
-194.3304007820137,0,3,0.0016001046367573437,372.9663394942321
-193.93939393939388,0,3,0.0016039283942975479,374.7220397181213
-193.54838709677415,0,3,0.0016076616498727327,376.6023684571797
-193.15738025415436,0,3,0.0016114220803517456,378.4938877008077
-192.76637341153472,0,3,0.0016153908287478667,380.27442661039504
-192.3753665689149,0,3,0.0016197099082048234,381.8363353643922
-191.9843597262952,0,3,0.001624477241705849,383.1040888814759
-191.59335288367538,0,3,0.0016297293799176268,384.04652194300314
-191.20234604105568,0,3,0.0016354347437014796,384.6817200837867
-190.81133919843583,0,3,0.0016414987001186262,385.07417988205935
-190.4203323558162,0,3,0.0016477794537392825,385.3244962158247
-190.0293255131964,0,3,0.0016541116263973843,385.5526888547505
-189.63831867057672,0,3,0.0016603329248026932,385.87767177885956
-189.24731182795693,0,3,0.0016663087913548714,386.3968445432485
-188.85630498533723,0,3,0.0016719505452859546,387.17039976460154
-188.46529814271742,0,3,0.0016772241104593003,388.21402149026864
-188.07429130009768,0,3,0.0016821485882815655,389.5013375426302
-187.6832844574779,0,3,0.0016867861290901865,390.97467152479294
-187.29227761485825,0,3,0.001691266130013436,392.5592496634858
-186.90127077223843,0,3,0.0016956069929807268,394.183577398274
-186.51026392961876,0,3,0.0016999453029592215,395.783896966632
-186.11925708699894,0,3,0.0017043603122180928,397.3152080564558
-185.7282502443792,0,3,0.0017089113365988057,398.7499405767982
-185.33724340175942,0,3,0.001713637530540697,400.0736287461722
-184.94623655913978,0,3,0.00171855985431246,401.2793057336816
-184.55522971652,0,3,0.0017236826759396053,402.36382962768147
-184.1642228739003,0,3,0.0017289933621724325,403.3282395099577
-183.77321603128047,0,3,0.0017344598963156977,404.18215453601636
-183.38220918866074,0,3,0.0017400282603603759,404.9500985018259
-182.99120234604095,0,3,0.0017456222570020972,405.67643722835584
-182.6001955034213,0,3,0.0017511482032231615,406.4257829602259
-182.2091886608015,0,3,0.0017565055993888582,407.2770209078349
-181.8181818181818,0,3,0.0017616029650081057,408.31103081330644
-181.42717497556202,0,3,0.0017663761730863465,409.5942245731836
-181.03616813294232,0,3,0.001770796294063585,411.1630005316706
