% Model,SimpleTrap.mph
% Version,COMSOL 5.6.0.280
% Date,"Jul 4 2023, 00:28"
% Dimension,3
% Nodes,1025
% Expressions,2
% Description,"Electric potential, Electric field norm"
% Length unit,µm
% x,y,z,esbe.V (V),esbe.normE (V/m)
-199.99999999999997,0,3,0.025776043020314887,5979.909118273793
-199.80449657869013,0,3,0.025772377599168533,5981.130532996563
-199.41348973607032,0,3,0.0257663136285866,5982.350112154772
-199.02248289345061,0,3,0.025762285186408704,5981.872489576834
-198.6314760508308,0,3,0.025760499566216163,5979.673173102369
-198.24046920821115,0,3,0.02576094548055259,5975.758669208149
-197.84946236559136,0,3,0.025763384164045014,5970.192179485898
-197.45845552297166,0,3,0.0257673133202327,5963.172339621307
-197.06744868035184,0,3,0.02577193176501852,5955.124784646911
-196.67644183773217,0,3,0.025776143105611396,5946.756078513134
-196.28543499511235,0,3,0.025778630366017574,5939.030044868137
-195.89442815249262,0,3,0.025778012763523483,5933.0514559085395
-195.50342130987283,0,3,0.025773068730030865,5929.871439934537
-195.1124144672532,0,3,0.025762984935113503,5930.254745764293
-194.7214076246334,0,3,0.025747576607074427,5934.465693298532
-194.3304007820137,0,3,0.025727423424355092,5942.132879125817
-193.93939393939388,0,3,0.025703877899069236,5952.239343232771
-193.54838709677415,0,3,0.02567912464513772,5963.2487549763355
-193.15738025415436,0,3,0.025655101958447626,5973.3878778583285
-192.76637341153472,0,3,0.025634374823443162,5980.922857498206
-192.3753665689149,0,3,0.025618902801130966,5984.499870616188
-191.9843597262952,0,3,0.025609925846269574,5983.372042914034
-191.59335288367538,0,3,0.025607753528985047,5977.516299945752
-191.20234604105568,0,3,0.025611717784502122,5967.621473280435
-190.81133919843583,0,3,0.02562029649520685,5954.959877457409
-190.4203323558162,0,3,0.025631380300252096,5941.168087122442
-190.0293255131964,0,3,0.025642627709489066,5927.971991323038
-189.63831867057672,0,3,0.02565183905522775,5916.900906457886
-189.24731182795693,0,3,0.025657280097326818,5909.043098584265
