% Model,SimpleTrap.mph
% Version,COMSOL 5.6.0.280
% Date,"Jul 4 2023, 00:28"
% Dimension,3
% Nodes,1025
% Expressions,2
% Description,"Electric potential, Electric field norm"
% Length unit,µm
% x,y,z,esbe.V (V),esbe.normE (V/m)
-199.99999999999997,0,3,2.643069749759493E-4,74.50903561319215
-199.80449657869013,0,3,2.6448081965184487E-4,74.66942271443635
-199.41348973607032,0,3,2.6484401953177656E-4,74.97861235259582
-199.02248289345061,0,3,2.6523481614613965E-4,75.27034238438763
-198.6314760508308,0,3,2.6565871301456904E-4,75.5432834944374
-198.24046920821115,0,3,2.661183068680133E-4,75.79668635007387
-197.84946236559136,0,3,2.666132036774282E-4,76.03041619586925
-197.45845552297166,0,3,2.6713950374933457E-4,76.24581915675802
-197.06744868035184,0,3,2.676891887922701E-4,76.4470106637255
-196.67644183773217,0,3,2.6824994580993463E-4,76.64192844760095
-196.28543499511235,0,3,2.6880593285117966E-4,76.84251346882132
-195.89442815249262,0,3,2.6933974104926617E-4,77.06363279162036
-195.50342130987283,0,3,2.6983542948055556E-4,77.32073847810125
-195.1124144672532,0,3,2.702821312645E-4,77.6266663294027
-194.7214076246334,0,3,2.706774652747573E-4,77.98831962465937
-194.3304007820137,0,3,2.710299117086205E-4,78.40414411414936
-193.93939393939388,0,3,2.7135944516211636E-4,78.86318825949971
-193.54838709677415,0,3,2.717001920387826E-4,79.34600089499398
-193.15738025415436,0,3,2.720800390037442E-4,79.82813132330746
-192.76637341153472,0,3,2.7254116106491515E-4,80.2832761286705
-192.3753665689149,0,3,2.7311685253726746E-4,80.68826216878432
-191.9843597262952,0,3,2.738306683750597E-4,81.02665677437203
-191.59335288367538,0,3,2.746925934167943E-4,81.29136230643364
-191.20234604105568,0,3,2.7569745730843254E-4,81.48573432152668
-190.81133919843583,0,3,2.7682591953651255E-4,81.62310855381573
-190.4203323558162,0,3,2.7804784396329467E-4,81.72474004543227
-190.0293255131964,0,3,2.79327410640464E-4,81.81634147513286
-189.63831867057672,0,3,2.8062897219840056E-4,81.92372175727085
-189.24731182795693,0,3,2.8192253322944247E-4,82.06836450025294
-188.85630498533723,0,3,2.8318785013564717E-4,82.26393889875378
-188.46529814271742,0,3,2.844164864628716E-4,82.51455681298762
-188.07429130009768,0,3,2.8561162603508604E-4,82.81511031775013
-187.6832844574779,0,3,2.8678592668263385E-4,83.1534314772546
-187.29227761485825,0,3,2.8796657760874215E-4,83.51330053687326
-186.90127077223843,0,3,2.891570908752014E-4,83.87884232386877
-186.51026392961876,0,3,2.903860023799411E-4,84.23573224099245
-186.11925708699894,0,3,2.916691400474831E-4,84.5737571351122
-185.7282502443792,0,3,2.9301750149683496E-4,84.88673812523456
-185.33724340175942,0,3,2.944371987063239E-4,85.17167921987011
-184.94623655913978,0,3,2.959299907648431E-4,85.42748345727549
-184.55522971652,0,3,2.974938123512943E-4,85.65395903687192
-184.1642228739003,0,3,2.9912287434131417E-4,85.85165990598232
-183.77321603128047,0,3,3.008072754961559E-4,86.02267869979823
-183.38220918866074,0,3,3.0253245858809295E-4,86.17202231560991
-182.99120234604095,0,3,3.042790919411939E-4,86.30887419113388
-182.6001955034213,0,3,3.060239492335403E-4,86.44700353689475
-182.2091886608015,0,3,3.077420995716098E-4,86.60380446298512
-181.8181818181818,0,3,3.0941030355412843E-4,86.79784972869625
-181.42717497556202,0,3,3.110110790777044E-4,87.04532552854724
-181.03616813294232,0,3,3.1253429130765383E-4,87.35643105555201
-180.64516129032248,0,3,3.1398852902857037E-4,87.7311923060082
-180.25415444770283,0,3,3.1538949338093735E-4,88.15964826673085
-179.86314760508304,0,3,3.167663842648362E-4,88.62174633092476
-179.47214076246334,0,3,3.181560396290833E-4,89.09067527838833
-179.08113391984352,0,3,3.195972714844634E-4,89.5374032256751
-178.69012707722385,0,3,3.2112448251200843E-4,89.93562139041937
-178.29912023460403,0,3,3.2276177712000124E-4,90.26610525699333
-177.9081133919843,0,3,3.2451871141689847E-4,90.51981284937305
-177.5171065493645,0,3,3.2638851445287444E-4,90.69936322053707
-177.12609970674487,0,3,3.283491356005997E-4,90.81873088977373
-176.73509286412505,0,3,3.303669272011311E-4,90.90110801890344
-176.34408602150538,0,3,3.3240225749515647E-4,90.97509476796145
-175.95307917888556,0,3,3.344159674709003E-4,91.06976098594501
-175.56207233626583,0,3,3.36375428856092E-4,91.20954934507753
-175.17106549364604,0,3,3.38259080536944E-4,91.41019841925974
-174.7800586510264,0,3,3.4005642195735744E-4,91.67666927133975
-174.38905180840658,0,3,3.417727271623715E-4,92.00345446753835
-173.9980449657869,0,3,3.4342500460668435E-4,92.37704079013041
-173.60703812316706,0,3,3.4503557419345314E-4,92.77954425822108
-173.21603128054736,0,3,3.4662943254454054E-4,93.19252633648055
-172.82502443792757,0,3,3.4823048656718925E-4,93.6000078621357
-172.43401759530792,0,3,3.4985891373741406E-4,93.99012209284032
-172.04301075268813,0,3,3.515298763458654E-4,94.35531105466681
-171.65200391006843,0,3,3.5325337155283916E-4,94.69141913971993
-171.2609970674486,0,3,3.550346758322264E-4,94.99636827159271
-170.86999022482894,0,3,3.5687476135379704E-4,95.26919284706945
-170.47898338220912,0,3,3.587702605845724E-4,95.50999045438445
-170.08797653958945,0,3,3.60712951995716E-4,95.72086603646623
-169.69696969696963,0,3,3.626891561731584E-4,95.90742577422347
-169.30596285434996,0,3,3.6467967753564285E-4,96.08005168943734
-168.91495601173017,0,3,3.666608925806303E-4,96.25417545219695
-168.52394916911047,0,3,3.686131146409188E-4,96.44873887486884
-168.13294232649065,0,3,3.705009196033793E-4,96.68456640488115
-167.74193548387092,0,3,3.7231316936997593E-4,96.97856810943547
-167.35092864125113,0,3,3.7404328366194084E-4,97.34076120103953
-166.95992179863148,0,3,3.7569818084363764E-4,97.77068734104961
-166.56891495601167,0,3,3.7729895579988345E-4,98.25613114249082
-166.177908113392,0,3,3.788789155079814E-4,98.7743776095025
-165.78690127077218,0,3,3.8047909777094626E-4,99.29581442287811
-165.39589442815245,0,3,3.821419810130887E-4,99.78901241883018
-165.00488758553266,0,3,3.839045332414585E-4,100.22609560510143
-164.613880742913,0,3,3.8579192985797113E-4,100.58732595217477
-164.22287390029322,0,3,3.8781315391861926E-4,100.86421392591068
-163.83186705767352,0,3,3.899593228625473E-4,101.06084449055871
-163.4408602150537,0,3,3.922050580356369E-4,101.19331516211615
-163.049853372434,0,3,3.945126342721997E-4,101.28728494018524
-162.65884652981418,0,3,3.9683811711796436E-4,101.37382728519835
-162.26783968719454,0,3,3.9915695940174307E-4,101.48433380717172
-161.87683284457472,0,3,4.013957085939445E-4,101.64472787538526
-161.48582600195505,0,3,4.035490407723752E-4,101.87154241371252
-161.09481915933526,0,3,4.056071119234168E-4,102.1698910718602
-160.70381231671556,0,3,4.075739792156367E-4,102.53389630694113
-160.31280547409574,0,3,4.0946499323206475E-4,102.94935926961129
-159.92179863147598,0,3,4.113027517197186E-4,103.39765505766924
-159.5307917888562,0,3,4.1311264227848266E-4,103.85970096348645
-159.13978494623655,0,3,4.149189301768324E-4,104.31902989263985
-158.74877810361676,0,3,4.1674204075676483E-4,104.76342442863586
-158.35777126099705,0,3,4.185972387962579E-4,105.18506415861907
-157.96676441837724,0,3,4.2049445377098486E-4,105.57959266382498
-157.5757575757575,0,3,4.2243868631453626E-4,105.94482366196085
-157.18475073313772,0,3,4.2443037181955437E-4,106.27986755401089
-156.79374389051807,0,3,4.2646529956412123E-4,106.58520183772846
-156.40273704789826,0,3,4.28534097093247E-4,106.86370699630262
-156.01173020527858,0,3,4.3061425557483284E-4,107.12283366132516
-155.62072336265877,0,3,4.3269962481664865E-4,107.37314408434992
-155.22971652003906,0,3,4.347581795656198E-4,107.63225569854242
-154.83870967741925,0,3,4.3676366333210697E-4,107.92073272145302
-154.4477028347996,0,3,4.386925941678003E-4,108.25955416868968
-154.0566959921798,0,3,4.405290161612071E-4,108.66584169482591
-153.6656891495601,0,3,4.4226884191100413E-4,109.1484716663399
-153.2746823069403,0,3,4.439226845749665E-4,109.7048146231235
-152.88367546432062,0,3,4.455162820634665E-4,110.31969956142149
-152.4926686217008,0,3,4.4708808281784676E-4,110.96712451985496
-152.10166177908113,0,3,4.4868418885056515E-4,111.61441636020534
